stop_id,latitude,longitude,ons,offs
128144,33.718586,-84.337662,4,15
128146,33.718632,-84.335114,0,7
128150,33.7206,-84.331093,0,6
128151,33.719261,-84.330177,103,159
128152,33.713093,-84.329399,26,65
128156,33.701042,-84.326187,20,32
128158,33.697979,-84.324638,31,187
128176,33.70993,-84.330093,8,20
128180,33.716064,-84.323906,0,6
128182,33.716045,-84.323799,4,0
128184,33.714973,-84.329819,12,12
128186,33.702564,-84.326416,3,67
128188,33.707363,-84.328362,3,256
128190,33.717243,-84.329834,243,25
128192,33.723057,-84.332115,3,315
128194,33.718403,-84.34137,448,18
128196,33.708202,-84.329353,2,28
128198,33.707321,-84.327995,5,0
129002,33.69791,-84.30983,8,1
129004,33.699581,-84.309967,27,10
129005,33.709007,-84.294563,92,9
129006,33.700329,-84.30851,15,1
129008,33.70092,-84.307587,52,2
129009,33.716282,-84.30648,266,31
129010,33.703236,-84.307701,39,2
129011,33.71883,-84.30912,149,34
129012,33.70446,-84.308479,155,2
129014,33.705601,-84.311279,6,0
129016,33.705708,-84.308762,65,2
129018,33.70676,-84.309601,15,0
129022,33.711269,-84.309807,90,14
129024,33.713261,-84.310982,9,23
129026,33.713379,-84.311142,33,10
129030,33.70546,-84.299713,12,0
129050,33.713867,-84.304764,170,27
129056,33.71534,-84.31028,31,0
129060,33.713879,-84.304909,15,42
129064,33.706314,-84.299561,4,20
129066,33.700851,-84.300247,23,17
129068,33.700283,-84.299118,9,1
129070,33.704914,-84.296135,1,4
129094,33.697514,-84.3022,60,21
129096,33.698219,-84.304977,78,3
129098,33.69891,-84.306145,27,0
129100,33.697716,-84.306931,30,0
129102,33.724529,-84.282364,4,6
129104,33.697861,-84.308662,20,0
129106,33.725285,-84.285133,0,2
129107,33.698929,-84.309914,11,5
129108,33.725292,-84.28717,0,1
129110,33.725319,-84.288208,1,1
129112,33.725334,-84.289536,4,3
129114,33.725224,-84.290794,5,20
129116,33.723312,-84.291153,0,1
129118,33.723244,-84.293671,2,5
129120,33.722282,-84.294731,17,1
129122,33.721485,-84.295647,40,7
129124,33.719536,-84.298897,16,97
129126,33.719418,-84.301781,14,2
129130,33.720932,-84.301414,0,2
129132,33.723221,-84.301369,13,6
129134,33.726089,-84.301643,13,4
129136,33.725887,-84.304474,7,8
129137,33.725819,-84.307899,19,57
129152,33.725964,-84.307877,100,13
129156,33.725666,-84.304703,24,12
129158,33.725891,-84.301369,62,3
129160,33.723259,-84.301445,61,4
129162,33.719715,-84.301971,35,1
129164,33.71941,-84.298492,20,40
129166,33.721035,-84.295929,88,1
129168,33.722198,-84.294701,17,4
129169,33.723106,-84.2939,35,8
129170,33.725178,-84.287033,2,1
129171,33.72308,-84.291115,33,24
129174,33.724174,-84.282257,10,5
129180,33.721336,-84.277245,5,10
129182,33.72599,-84.308006,0,30
129184,33.724777,-84.308144,2,11
129186,33.723896,-84.307976,5,10
129188,33.721706,-84.308075,1,2
129190,33.726032,-84.292435,9,3
129192,33.726246,-84.292435,41,1
129198,33.723747,-84.293839,13,2
129202,33.719166,-84.301277,3,3
129212,33.721962,-84.307823,13,7
129214,33.723228,-84.30777,43,3
129216,33.724628,-84.307861,1,0
129218,33.725605,-84.279144,47,54
129220,33.724262,-84.278481,16,41
129222,33.722561,-84.277672,34,50
129226,33.722401,-84.27726,159,9
129228,33.724354,-84.278366,34,10
129230,33.721241,-84.276825,13,5
129236,33.725777,-84.278931,114,9
129240,33.702816,-84.287865,145,6
129242,33.704842,-84.289688,30,0
129244,33.705799,-84.289764,26,1
129246,33.705688,-84.292053,72,5
129250,33.706039,-84.29528,64,13
129252,33.704826,-84.297806,4,0
129256,33.701435,-84.297539,12,2
129258,33.700718,-84.297829,41,1
129260,33.700691,-84.298538,57,1
129262,33.700977,-84.300369,24,2
129272,33.723019,-84.283356,7,6
129274,33.722153,-84.282738,4,6
129276,33.721077,-84.281204,1,3
129278,33.720718,-84.279747,2,2
129280,33.720459,-84.278038,1,0
129282,33.706902,-84.296471,39,1
129284,33.707932,-84.295586,8,0
129286,33.70903,-84.294411,19,5
129288,33.709511,-84.29377,4,0
129292,33.711548,-84.291512,153,103
129293,33.704472,-84.289726,2,1
129294,33.71146,-84.29203,447,33
129298,33.706169,-84.296677,28,5
129300,33.723186,-84.283432,68,3
129306,33.720474,-84.277161,5,5
129952,33.705471,-84.292,10,5
129954,33.725021,-84.288185,41,0
129956,33.720165,-84.311951,26,278
129958,33.720242,-84.311554,359,46
129960,33.721577,-84.315239,15,14
130002,33.726036,-84.259346,30,14
130004,33.722748,-84.258987,2,1
130012,33.720242,-84.268059,52,2
130016,33.720261,-84.271423,3,0
130019,33.720295,-84.276001,157,28
130020,33.720322,-84.272987,4,0
130032,33.723743,-84.2593,9,2
130034,33.721981,-84.259293,1,0
130036,33.721607,-84.263367,25,7
130038,33.721718,-84.262032,15,10
130042,33.725044,-84.263512,15,0
130044,33.726639,-84.263168,12,0
130050,33.711369,-84.271179,108,153
130052,33.716751,-84.274521,48,107
130054,33.715622,-84.273705,163,337
130058,33.709576,-84.27211,164,414
130060,33.708527,-84.272324,15,45
130062,33.706669,-84.271996,61,429
130064,33.70512,-84.271423,175,264
130068,33.720291,-84.276466,35,112
130070,33.719624,-84.276367,156,125
130072,33.718731,-84.275772,169,181
130074,33.705585,-84.271507,44,112
130076,33.704746,-84.271179,159,108
130080,33.702427,-84.269424,708,46
130084,33.700233,-84.270439,1995,59
130086,33.706799,-84.271774,287,92
130088,33.709541,-84.271713,307,2325
130090,33.71138,-84.271584,3156,2012
130092,33.71526,-84.273193,1630,76
130094,33.716381,-84.273956,19,10
130096,33.718143,-84.275124,1536,264
130098,33.719788,-84.276299,5,7
130100,33.701649,-84.269608,30,274
130102,33.700752,-84.270363,75,199
130104,33.709293,-84.244118,140,5
130106,33.70945,-84.245377,37,1
130108,33.710003,-84.247612,128,1
130110,33.710533,-84.249001,9,3
130112,33.711853,-84.252632,738,231
130114,33.711864,-84.256378,28,1
130116,33.711006,-84.259995,2,3
130117,33.70977,-84.261665,0,3
130118,33.709747,-84.266975,231,16
130120,33.709785,-84.269211,373,74
130122,33.709831,-84.27153,1621,505
130124,33.725822,-84.251152,159,32
130126,33.723534,-84.251343,205,80
130128,33.721786,-84.251701,173,16
130134,33.714111,-84.252762,17,145
130136,33.713234,-84.2528,30,175
130140,33.708279,-84.25309,0,12
130142,33.705658,-84.252968,0,1
130144,33.703411,-84.25267,0,2
130146,33.700829,-84.251907,2,160
130148,33.69886,-84.25161,0,21
130156,33.698471,-84.251274,154,8
130158,33.699898,-84.251312,259,21
130162,33.705521,-84.252502,7,1
130164,33.708366,-84.252281,8,3
130166,33.711548,-84.252319,272,571
130168,33.714272,-84.252235,619,45
130169,33.718166,-84.252281,307,15
130178,33.709759,-84.271439,473,344
130180,33.709713,-84.269264,21,35
130182,33.709667,-84.266724,22,67
130184,33.711712,-84.257034,6,14
130185,33.711029,-84.250237,28,4
130186,33.711761,-84.252556,173,149
130187,33.711048,-84.250488,7,2
130188,33.709377,-84.245506,2,4
130189,33.709225,-84.244232,21,17
130191,33.709244,-84.242233,0,4
130194,33.723339,-84.251602,53,122
130196,33.718487,-84.252419,16,99
130208,33.722172,-84.2519,18,47
130212,33.710468,-84.249283,1,0
130214,33.711475,-84.271637,945,2238
130216,33.711231,-84.258308,0,13
130218,33.711559,-84.258484,34,11
130220,33.71011,-84.261543,1,0
130222,33.725807,-84.251556,27,17
130224,33.709953,-84.247925,34,15
130226,33.711189,-84.252708,129,41
131002,33.710163,-84.207993,60,6
131005,33.715591,-84.215561,252,81
131020,33.7071,-84.220131,1387,54
131022,33.7075,-84.223503,122,46
131024,33.707512,-84.2258,70,0
131026,33.707932,-84.228088,89,5
131028,33.708164,-84.229904,32,1
131030,33.708382,-84.234238,275,8
131032,33.709038,-84.237411,54,2
131034,33.709595,-84.240059,20,0
131036,33.7094,-84.24202,39,1
131040,33.726814,-84.235123,46,19
131042,33.724045,-84.233368,354,6
131046,33.721947,-84.231277,27,0
131048,33.720566,-84.229919,12,2
131050,33.718395,-84.228493,172,6
131052,33.715237,-84.225235,233,3
131054,33.714558,-84.224434,2,0
131056,33.715279,-84.217155,142,48
131058,33.713802,-84.216133,4,136
131060,33.708099,-84.23259,3,5
131062,33.706741,-84.22052,34,720
131075,33.727524,-84.235649,15,2
131076,33.725574,-84.234886,4,16
131077,33.715378,-84.225822,23,74
131078,33.724026,-84.234085,26,6
131079,33.723412,-84.233398,3,3
131080,33.714283,-84.220253,5,51
131084,33.722351,-84.214386,149,14
131086,33.725311,-84.214043,184,9
131088,33.724754,-84.214188,48,47
131090,33.722279,-84.214699,42,25
131092,33.720039,-84.215469,5,33
131094,33.717499,-84.2155,43,307
131096,33.714901,-84.214714,459,1056
131129,33.708347,-84.232437,24,0
131130,33.710247,-84.203049,132,131
131133,33.710075,-84.203773,997,77
131136,33.726646,-84.235199,6,0
131138,33.72163,-84.23143,0,2
131140,33.71434,-84.224686,0,13
131143,33.714684,-84.217667,7,41
131144,33.714947,-84.216263,24,23
131148,33.714874,-84.220299,14,37
131150,33.72065,-84.230431,2,1
131152,33.725704,-84.234543,83,2
131154,33.71003,-84.208351,4,21
131156,33.710995,-84.20993,40,15
131162,33.718552,-84.228806,90,32
131164,33.714493,-84.216095,9,0
131166,33.719189,-84.215012,433,72
131172,33.707188,-84.225784,2,4
131174,33.708096,-84.234856,26,64
132002,33.709499,-84.171288,0,11
132004,33.709572,-84.173286,38,14
132006,33.711136,-84.17894,0,13
132008,33.711498,-84.184593,228,28
132010,33.711452,-84.189629,1008,29
132012,33.711491,-84.193306,111,8
132014,33.709789,-84.20475,4,0
132016,33.726471,-84.183807,0,30
132018,33.727036,-84.183609,8,1
132020,33.725716,-84.181198,116,28
132022,33.725639,-84.182045,19,123
132024,33.724178,-84.178558,59,180
132026,33.724709,-84.178726,371,44
132028,33.724075,-84.175285,29,63
132030,33.724327,-84.175583,296,5
132032,33.723976,-84.173172,26,137
132033,33.723602,-84.169952,8,24
132046,33.709763,-84.204033,67,74
132048,33.711227,-84.193382,35,12
132050,33.71114,-84.189667,75,124
132052,33.711227,-84.187958,188,220
132054,33.711197,-84.184639,72,109
132056,33.710484,-84.179268,0,36
132058,33.709324,-84.175705,10,142
132062,33.706699,-84.181229,1,95
132064,33.706573,-84.18087,0,1
132080,33.71019,-84.180313,2,12
132082,33.708935,-84.180336,4,51
132106,33.711452,-84.182205,3,5
132114,33.711075,-84.180962,2,27
132116,33.711449,-84.187653,1371,59
132118,33.709312,-84.173752,0,120
132120,33.709396,-84.176033,4,8
132122,33.705002,-84.18219,1,94
132124,33.702301,-84.184013,1,25
132126,33.701065,-84.183815,72,30
132128,33.701069,-84.181252,1,2
132130,33.701069,-84.178627,0,25
132132,33.701027,-84.176201,3,7
132134,33.700958,-84.17205,26,143
132142,33.699131,-84.166527,15,13
133002,33.709064,-84.170387,8,26
133004,33.708759,-84.168686,73,255
133006,33.707134,-84.169258,88,218
133008,33.705357,-84.169937,44,307
133012,33.700771,-84.171211,0,3
133014,33.702503,-84.150047,3,3
133015,33.701893,-84.147675,53,166
133016,33.703789,-84.145561,53,177
133018,33.701317,-84.170044,113,281
133020,33.705959,-84.140274,386,14
133022,33.705688,-84.142235,156,20
133024,33.703941,-84.145889,7,0
133026,33.702381,-84.147156,76,6
133028,33.70224,-84.148796,65,1
133029,33.702183,-84.148201,1309,33
133032,33.718418,-84.150208,0,6
133038,33.704708,-84.169884,77,20
133040,33.705917,-84.169334,116,40
133042,33.709248,-84.168457,208,54
133044,33.701824,-84.171074,270,6
133046,33.724194,-84.17292,35,27
133049,33.723816,-84.171059,0,4
133050,33.723202,-84.167702,298,63
133052,33.722969,-84.167732,139,268
133064,33.721851,-84.161842,1,20
133066,33.721935,-84.161667,68,1
133074,33.705017,-84.166969,16,37
133078,33.713821,-84.165565,21,19
133081,33.719742,-84.154869,43,153
133083,33.717491,-84.146103,32,506
133085,33.717045,-84.141647,9,25
133087,33.71648,-84.135178,26,105
133091,33.71611,-84.127602,2,27
133095,33.716583,-84.129509,845,33
133097,33.716572,-84.135536,518,10
133099,33.717136,-84.141914,242,11
133111,33.722668,-84.165306,70,105
133115,33.717064,-84.139473,2,0
133124,33.716648,-84.13295,185,6
133126,33.716305,-84.133568,4,17
133128,33.702808,-84.165077,34,21
133130,33.70256,-84.168777,332,200
133132,33.723572,-84.171173,5,37
133136,33.70507,-84.148598,400,487
133138,33.71405,-84.123978,53,9
133140,33.714291,-84.124847,7,184
133142,33.715939,-84.126526,84,0
133144,33.720776,-84.1577,340,4
133146,33.716183,-84.129524,47,371
133148,33.706982,-84.115036,13,238
133150,33.720577,-84.157516,13,20
133152,33.713005,-84.123543,0,158
133154,33.702671,-84.16021,63,9
133158,33.713116,-84.122932,13,1
133162,33.70372,-84.150208,153,7
133164,33.703671,-84.159653,290,8
133166,33.706982,-84.168808,75,183
134001,33.71756,-84.145103,501,67
134003,33.719769,-84.154564,536,56
134004,33.706902,-84.130539,18,650
134005,33.723091,-84.166077,57,114
134010,33.704571,-84.114738,0,2
134013,33.72237,-84.109627,0,2
134014,33.70916,-84.11055,3,53
134015,33.722271,-84.109482,0,1
134016,33.710865,-84.108795,123,119
134018,33.713032,-84.107674,1,47
134020,33.712715,-84.106361,465,613
134022,33.711029,-84.105461,0,5
134024,33.705589,-84.142372,66,73
134036,33.708374,-84.112305,84,1
134038,33.706657,-84.11396,170,15
134040,33.70435,-84.115334,2,8
134042,33.70351,-84.115562,12,131
134048,33.705799,-84.140404,60,69
134050,33.704124,-84.130615,0,3
134052,33.705524,-84.13533,1123,144
134054,33.708599,-84.102776,5,8
134056,33.71603,-84.107864,190,3
134058,33.718246,-84.107964,171,37
134064,33.718349,-84.108276,47,86
134066,33.715652,-84.107979,6,80
134078,33.706135,-84.137375,248,32
134080,33.70306,-84.115303,233,13
134084,33.705799,-84.137177,78,124
134088,33.699078,-84.099258,1710,2003
134090,33.69915,-84.117218,72,408
134092,33.699532,-84.117317,363,38
134094,33.709564,-84.119034,0,3
134096,33.709599,-84.118401,28,1
134098,33.709255,-84.118034,29,3
134100,33.709236,-84.118561,0,50
134102,33.707554,-84.113174,18,97
134104,33.708221,-84.112358,1,32
134106,33.726543,-84.110741,27,32
134110,33.698341,-84.108627,0,31
134112,33.698669,-84.108147,142,0
134114,33.713718,-84.108337,1,52
134116,33.713642,-84.107956,216,13
136002,33.70998,-84.422813,91,7
136004,33.708076,-84.422081,84,2
136006,33.706989,-84.421257,103,34
136008,33.705494,-84.420761,4,35
136010,33.705605,-84.420486,119,14
136012,33.704323,-84.419403,62,0
136014,33.702072,-84.418297,76,14
136016,33.701469,-84.418282,4,23
136033,33.702831,-84.418098,69,4
136036,33.705147,-84.418159,147,5
136038,33.706074,-84.418137,81,17
136042,33.709873,-84.418121,298,6
136043,33.707718,-84.418129,141,9
136046,33.711208,-84.418205,12,1
136048,33.710171,-84.418198,23,11
136050,33.709213,-84.418205,41,11
136052,33.707829,-84.418205,25,21
136054,33.706814,-84.418236,11,41
136056,33.705963,-84.418228,30,3
136058,33.704979,-84.418243,5,15
136060,33.703701,-84.418274,1,0
136062,33.701988,-84.418282,0,22
136080,33.709213,-84.418121,31,3
136084,33.701546,-84.425919,29,0
136086,33.701618,-84.425827,0,88
136104,33.701504,-84.423904,13,1
136106,33.70145,-84.421654,20,4
136108,33.701092,-84.418526,12,24
136110,33.699314,-84.418098,805,309
136114,33.699696,-84.430656,3,0
136116,33.701569,-84.423912,4,7
136124,33.699409,-84.418427,291,505
136132,33.701511,-84.421562,27,3
136134,33.701481,-84.419456,162,11
136140,33.710167,-84.423149,22,20
136142,33.708347,-84.422569,9,7
136148,33.707249,-84.42186,24,198
136150,33.704273,-84.419617,1,6
136901,33.700649,-84.429543,4251,10454
137006,33.708515,-84.408035,8,89
137007,33.705456,-84.408195,1,26
137008,33.710438,-84.408165,31,682
137009,33.700935,-84.408318,0,15
137010,33.69894,-84.398987,20,0
137012,33.700085,-84.398865,16,3
137014,33.705235,-84.398895,26,8
137018,33.705261,-84.40107,0,1
137020,33.705639,-84.401268,0,16
137022,33.707882,-84.40197,20,3
137024,33.707695,-84.400635,28,7
137026,33.707588,-84.40023,58,19
137028,33.672787,-84.408485,215,9
137030,33.674068,-84.408409,53,2
137032,33.671856,-84.408463,45,4
137034,33.677639,-84.408318,8,2
137036,33.679424,-84.407944,134,26
137038,33.681007,-84.407509,1269,291
137040,33.682827,-84.4077,379,14
137041,33.696987,-84.407921,113,84
137042,33.694912,-84.40799,56,8
137044,33.706944,-84.407814,312,129
137047,33.705322,-84.407768,7,4
137048,33.707401,-84.408134,29,291
137052,33.708656,-84.407822,60,3
137054,33.710117,-84.407837,102,96
137056,33.712051,-84.407715,103,249
137062,33.702648,-84.40815,14,3
137066,33.699142,-84.408356,80,142
137068,33.698448,-84.408371,91,693
137069,33.697296,-84.408157,23,58
137070,33.699192,-84.399185,3,14
137072,33.700447,-84.398872,13,36
137074,33.698994,-84.407906,721,31
137076,33.701019,-84.40789,9,4
137078,33.703148,-84.407921,114,87
137082,33.710461,-84.404106,74,2764
137090,33.703518,-84.408211,14,279
138002,33.709335,-84.381149,87,34
138004,33.711254,-84.381989,200,37
138005,33.713116,-84.38253,42,2
138006,33.709496,-84.38134,46,73
138008,33.70023,-84.396927,50,17
138010,33.699707,-84.393173,48,26
138012,33.699451,-84.391396,33,8
138014,33.700371,-84.388374,1,1
138016,33.701176,-84.386299,9,0
138018,33.702579,-84.383904,33,0
138020,33.703438,-84.382507,52,1
138034,33.709938,-84.393562,12,93
138036,33.708672,-84.394409,25,70
138038,33.70784,-84.396294,112,12
138040,33.70702,-84.39756,538,39
138054,33.702957,-84.383667,1,4
138055,33.701645,-84.38623,1,0
138064,33.700539,-84.396645,12,116
138066,33.699829,-84.393303,52,47
138068,33.699589,-84.391685,1,10
138072,33.70203,-84.3853,5,13
138080,33.711639,-84.393379,7,18
138084,33.710171,-84.393417,28,66
138086,33.708782,-84.394089,4,104
138088,33.707554,-84.396027,84,5
138090,33.711796,-84.399956,30,6
138092,33.711708,-84.397797,136,35
138094,33.712334,-84.397705,75,23
138098,33.711773,-84.393524,13,24
138100,33.701912,-84.385002,100,4
138102,33.705212,-84.380524,0,2
138104,33.706348,-84.380363,10,27
138106,33.707535,-84.38015,331,37
138350,33.675797,-84.408447,88,18
139004,33.705238,-84.380196,25,3
139006,33.705956,-84.379951,216,5
139008,33.70385,-84.377647,35,98
139010,33.702751,-84.376625,27,51
139012,33.700718,-84.37587,13,55
139014,33.698605,-84.374588,2,4
139016,33.699028,-84.374725,90,0
139018,33.7005,-84.37558,143,19
139020,33.702709,-84.376503,282,27
139022,33.704296,-84.37793,435,43
139024,33.704834,-84.37825,56,1
139034,33.711868,-84.380569,3,22
139036,33.711689,-84.380196,38,3
139038,33.710922,-84.380333,0,2
139040,33.710991,-84.380035,11,0
139042,33.709759,-84.380043,0,6
139044,33.7099,-84.379784,45,2
139046,33.708366,-84.380135,5,33
139048,33.70768,-84.379944,506,21
139050,33.70668,-84.379646,47,122
139052,33.705067,-84.378647,0,5
139054,33.706543,-84.379456,164,17
140002,33.711342,-84.363068,1,5
140004,33.710285,-84.361404,5,6
140006,33.709747,-84.360657,14,131
140008,33.708977,-84.359222,2751,56
140024,33.706184,-84.35659,15,106
140056,33.698318,-84.358887,56,9
140076,33.706131,-84.356277,925,12
140078,33.707993,-84.358253,88,17
140084,33.704594,-84.349747,0,17
140086,33.709305,-84.349571,4,57
140088,33.699833,-84.355125,71,4
140096,33.70377,-84.355675,260,34
140098,33.705212,-84.355293,582,41
140100,33.70454,-84.353188,1,4
140106,33.708984,-84.349388,17,0
140118,33.709335,-84.352448,33,24
140120,33.710915,-84.352463,30,7
140122,33.712132,-84.35276,56,9
140124,33.708855,-84.354263,27,1
140150,33.70071,-84.349701,4,56
140154,33.698868,-84.349716,19,11
140156,33.703278,-84.352768,61,67
140158,33.711777,-84.349838,1,11
140168,33.708897,-84.355698,252,5
140170,33.705379,-84.355492,8,165
140178,33.703102,-84.351746,646,513
140184,33.707966,-84.358337,16,50
140186,34.052055,-84.334335,4,14
140192,34.066193,-84.312134,7,224
140194,34.066093,-84.311172,11,18
144002,33.690098,-84.506287,79,4
144006,33.689327,-84.506264,224,112
144008,33.688217,-84.50621,0,36
144010,33.68663,-84.506302,58,1
144012,33.686604,-84.506218,0,16
144014,33.684635,-84.50634,211,4
144016,33.684402,-84.506241,3,38
144018,33.682854,-84.505913,131,3
144020,33.682964,-84.503502,36,9
144022,33.682972,-84.504494,23,115
144024,33.682926,-84.506088,3,18
144028,33.696972,-84.506477,9,1
144030,33.694378,-84.506462,4,10
144032,33.692955,-84.506424,1,1
144034,33.690205,-84.506279,11,169
144038,33.690395,-84.509865,0,4
144040,33.69067,-84.511353,9,26
144042,33.690819,-84.512947,3,7
144050,33.696644,-84.535515,37,109
144052,33.695778,-84.534973,12,3
144054,33.692036,-84.534332,36,3
144056,33.69022,-84.534393,1,0
144058,33.689201,-84.534225,11,3
144060,33.688103,-84.533897,9,0
144062,33.687,-84.534218,2,0
144064,33.684673,-84.536339,25,2
144068,33.68082,-84.537743,12,20
144070,33.68182,-84.535614,11,9
144072,33.683132,-84.533798,1,0
144074,33.684727,-84.531914,6,0
144076,33.685982,-84.530243,2,0
144078,33.687057,-84.529083,0,1
144080,33.688038,-84.527893,2,1
144081,33.688465,-84.527328,10,4
144082,33.689259,-84.526352,7,2
144084,33.689957,-84.525154,2,2
144086,33.690765,-84.522919,4,0
144088,33.691879,-84.52121,6,1
144090,33.692623,-84.519951,9,0
144092,33.693146,-84.518982,72,5
144094,33.692146,-84.516182,40,2
144096,33.690926,-84.514015,63,7
144097,33.690811,-84.513374,8,0
144098,33.690605,-84.511581,6,11
144100,33.6912,-84.514343,2,13
144102,33.692535,-84.516647,0,3
144104,33.693699,-84.51915,1,5
144106,33.694332,-84.520943,1,0
144108,33.695354,-84.523788,19,1
144110,33.695702,-84.527496,10,10
144112,33.697662,-84.527847,7,1
144114,33.699436,-84.528336,2,0
144116,33.675407,-84.511795,0,10
144118,33.674648,-84.510002,866,743
144120,33.674229,-84.506859,19,0
144136,33.690277,-84.509811,2,0
144138,33.689987,-84.507866,0,75
144140,33.674774,-84.506531,0,3
144142,33.67395,-84.509529,27,0
144144,33.675095,-84.504128,155,11
144146,33.67437,-84.508141,2,28
144154,33.695442,-84.506485,2,4
144950,33.688805,-84.507217,4056,3644
145002,33.686172,-84.496483,23,12
145004,33.68631,-84.493843,18,42
145011,33.692722,-84.49015,482,34
145012,33.693588,-84.489006,70,6
145014,33.695591,-84.486389,405,46
145016,33.696331,-84.485916,13,397
145018,33.69408,-84.489082,3,43
145020,33.693386,-84.489784,19,190
145022,33.691525,-84.489693,3,42
145024,33.689667,-84.489082,23,900
145026,33.688255,-84.4897,315,1073
145028,33.686386,-84.491615,90,343
145030,33.686382,-84.493759,38,200
145034,33.696609,-84.497566,5,0
145036,33.694996,-84.497543,50,1
145038,33.693985,-84.492165,2,2
145042,33.694134,-84.496254,27,1
145046,33.69318,-84.49118,46,6
145048,33.692589,-84.490623,5,384
145056,33.686279,-84.491425,65,30
145058,33.684971,-84.492416,12,35
145060,33.684692,-84.492188,81,85
145062,33.678501,-84.494568,1,186
145064,33.676098,-84.497162,5,51
145066,33.676151,-84.496651,49,51
145068,33.673721,-84.496788,1351,25
145070,33.673592,-84.497307,30,248
145072,33.672115,-84.500687,37,8
145074,33.672878,-84.500526,30,99
145075,33.670361,-84.50338,614,48
145076,33.689548,-84.488113,98,86
145080,33.689545,-84.485725,33,28
145082,33.689823,-84.483536,118,8
145084,33.690262,-84.480087,40,24
145086,33.689613,-84.487793,44,178
145088,33.690407,-84.483337,2,6
145090,33.690617,-84.479713,6,56
145096,33.685272,-84.46801,203,8
145098,33.685455,-84.469666,37,1
145100,33.685474,-84.470612,60,3
145102,33.685482,-84.471977,76,8
145104,33.687004,-84.471672,173,31
145106,33.688061,-84.471687,14,2
145108,33.68914,-84.471779,23,3
145110,33.693977,-84.491982,2,1
145112,33.689632,-84.485619,9,48
145114,33.688007,-84.489784,1166,864
145283,33.683445,-84.457802,22,12
145300,33.690872,-84.472267,75,16
145302,33.673653,-84.502319,86,5
145304,33.673817,-84.501999,4,8
145310,33.68222,-84.493546,121,4
145312,33.677956,-84.495148,34,10
145314,33.690418,-84.488983,353,56
145316,33.690861,-84.474297,72,4
145318,33.682289,-84.493843,0,64
145320,33.686245,-84.496483,9,149
145322,33.680618,-84.493759,45,3
145324,33.680939,-84.493965,4,43
145326,33.684017,-84.499321,3,1
145328,33.694141,-84.497322,89,33
145330,33.683613,-84.492905,52,1
145332,33.683865,-84.493301,12,29
145334,33.686314,-84.491531,2532,141
146002,33.677624,-84.437912,0,2
146006,33.677372,-84.438057,2,0
146012,33.673901,-84.433685,35,6
146018,33.674824,-84.433739,5,6
146026,33.672131,-84.433754,48,9
146028,33.671349,-84.432228,16,61
146040,33.679436,-84.433533,17,55
146050,33.671429,-84.443092,108,1
146052,33.673691,-84.442078,2,6
146054,33.675526,-84.441475,0,441
146058,33.681744,-84.440216,0,4
146080,33.675671,-84.446472,2,15
146082,33.675877,-84.448891,7,25
146084,33.675526,-84.450325,49,239
146086,33.674961,-84.45182,3,12
146088,33.674526,-84.453018,1,1
146090,33.673702,-84.454544,4,28
146092,33.673172,-84.455704,20,27
146094,33.672318,-84.457756,8,30
146096,33.671783,-84.45929,92,328
146098,33.671452,-84.460403,44,166
146100,33.671131,-84.461792,38,32
146102,33.670624,-84.462929,6,35
146104,33.669231,-84.464119,18,68
146106,33.668884,-84.463799,544,36
146108,33.670723,-84.461769,757,35
146110,33.671337,-84.459648,1847,61
146112,33.67189,-84.458054,308,19
146114,33.672779,-84.455833,124,3
146116,33.673233,-84.454872,113,7
146118,33.674213,-84.453033,39,2
146120,33.674484,-84.452179,29,0
146122,33.675114,-84.450737,151,239
146124,33.675304,-84.446251,25,62
146186,33.689606,-84.458794,2,2
146188,33.689938,-84.460678,1,0
146192,33.682011,-84.462257,104,39
146215,33.686531,-84.458321,35,4
146226,33.689487,-84.4608,66,1
146228,33.68922,-84.458076,279,146
146230,33.688072,-84.454361,169,13
146232,33.685886,-84.452553,33,0
146234,33.684765,-84.450348,75,11
146240,33.687931,-84.45369,8,59
146242,33.686028,-84.447113,27,16
146244,33.685699,-84.445152,4,5
146246,33.685677,-84.440865,8,200
146248,33.682777,-84.440247,2,7
146256,33.691891,-84.457169,65,17
146258,33.690765,-84.457161,109,6
146260,33.689785,-84.462578,76,21
146262,33.689941,-84.463875,56,4
146264,33.690144,-84.465225,130,17
146266,33.690308,-84.466187,118,187
146268,33.685211,-84.466095,37,1
146270,33.684853,-84.463951,78,6
146272,33.683788,-84.46373,1,0
146274,33.682594,-84.463669,52,2
146276,33.681953,-84.463676,58,1
146282,33.685333,-84.458641,23,111
146284,33.681931,-84.458023,85,34
146286,33.680603,-84.457947,55,19
146288,33.677841,-84.459007,163,37
146290,33.678665,-84.462051,48,6
146292,33.678776,-84.465904,140,16
146308,33.681847,-84.441528,2,11
146318,33.669495,-84.440483,11,2
146320,33.670055,-84.442528,208,31
146322,33.679497,-84.435486,52,134
146330,33.675938,-84.439316,0,3301
146332,33.675823,-84.439392,197,1
146334,33.683746,-84.443329,36,1
146342,33.698441,-84.457176,712,44
146344,33.696152,-84.457291,289,78
146348,33.690681,-84.45755,26,21
146349,33.68996,-84.457596,47,146
146352,33.690464,-84.467064,4,0
146354,33.688435,-84.457672,32,174
146362,33.69017,-84.462151,12,7
146364,33.690407,-84.463745,8,13
146366,33.69075,-84.466011,9,43
146370,33.690155,-84.457207,100,24
146372,33.675926,-84.433327,123,40
